Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
769427;15/10/2017;22/10/2017;7;19;787;1;36297;5;0
769430;15/10/2017;15/10/2017;0;10;1260;1;16832;5;0
769434;15/10/2017;19/10/2017;4;25;228;1;21402;5;0
769436;15/10/2017;17/10/2017;2;19;943;1;9848;5;0
769455;15/10/2017;15/10/2017;0;21;395;1;16239;5;0
769458;15/10/2017;15/10/2017;0;21;474;1;25443;5;0
769459;15/10/2017;20/10/2017;5;5;488;1;26275;5;0
769462;15/10/2017;15/10/2017;0;24;75;1;25118;5;0
769628;15/10/2017;22/10/2017;7;25;1655;1;27746;10;0
769630;15/10/2017;20/10/2017;5;6;1650;1;13477;10;0
769643;15/10/2017;22/10/2017;7;7;292;1;22672;10;0
769645;15/10/2017;18/10/2017;3;9;1230;1;27505;10;0
769647;15/10/2017;15/10/2017;0;20;1218;1;7860;10;0
769657;15/10/2017;15/10/2017;0;15;1223;1;23195;10;0
769669;15/10/2017;15/10/2017;0;25;869;1;19716;10;0
769671;15/10/2017;20/10/2017;5;16;869;1;35666;10;0
769687;15/10/2017;20/10/2017;5;17;1084;1;32007;10;0
769705;15/10/2017;15/10/2017;0;22;1346;1;11860;10;0
769710;15/10/2017;18/10/2017;3;18;1537;1;13891;10;0
769717;15/10/2017;21/10/2017;6;6;1301;1;27141;10;0
769719;15/10/2017;16/10/2017;1;12;1303;1;26101;10;0
769720;15/10/2017;15/10/2017;0;4;1300;1;12462;10;0
769721;15/10/2017;16/10/2017;1;15;1302;1;18767;10;0
769737;15/10/2017;16/10/2017;1;3;1192;1;8979;10;0
769739;15/10/2017;15/10/2017;0;5;1192;1;11750;10;0
769745;15/10/2017;17/10/2017;2;25;670;1;4613;10;0
769747;15/10/2017;19/10/2017;4;24;1155;1;17481;10;0
769761;15/10/2017;22/10/2017;7;25;1327;1;21727;10;0
769764;15/10/2017;15/10/2017;0;13;865;1;30733;10;0
769768;15/10/2017;15/10/2017;0;20;1186;1;27914;10;0
769784;15/10/2017;16/10/2017;1;9;1199;1;25577;10;0
769785;15/10/2017;18/10/2017;3;14;1151;1;28801;10;0
769796;15/10/2017;20/10/2017;5;25;1390;1;11205;10;0
769805;15/10/2017;18/10/2017;3;8;170;1;22655;10;0
769808;15/10/2017;19/10/2017;4;14;791;1;15934;10;0
769831;15/10/2017;20/10/2017;5;1;1567;1;22181;10;0
769854;15/10/2017;19/10/2017;4;18;269;1;34553;10;0
769865;15/10/2017;16/10/2017;1;13;1329;1;8202;10;0
769888;15/10/2017;15/10/2017;0;17;937;1;10591;10;0
769889;15/10/2017;16/10/2017;1;12;937;1;22613;10;0
769897;15/10/2017;19/10/2017;4;8;1225;1;24068;10;0
769916;15/10/2017;15/10/2017;0;15;952;1;10728;10;0
769933;15/10/2017;15/10/2017;0;14;1586;1;30608;10;0
769944;15/10/2017;22/10/2017;7;7;1646;1;14436;10;0
769964;15/10/2017;22/10/2017;7;9;1035;1;11011;10;0
769985;15/10/2017;16/10/2017;1;16;1013;1;4216;10;0
769986;15/10/2017;23/10/2017;8;1;1041;1;19647;10;0
769993;15/10/2017;15/10/2017;0;12;987;1;26080;10;0
769999;15/10/2017;17/10/2017;2;14;1107;1;28350;10;0
770006;15/10/2017;23/10/2017;8;15;1381;1;17578;10;0
770018;15/10/2017;18/10/2017;3;25;1515;1;15388;10;0
770020;15/10/2017;16/10/2017;1;1;1427;1;10186;10;0
770026;15/10/2017;15/10/2017;0;3;1026;1;30155;10;0
770031;15/10/2017;17/10/2017;2;21;1508;1;36026;10;0
770033;15/10/2017;18/10/2017;3;24;1432;1;36912;10;0
770045;15/10/2017;22/10/2017;7;16;1367;1;31946;10;0
770048;15/10/2017;23/10/2017;8;18;698;1;11327;10;0
770053;15/10/2017;15/10/2017;0;18;727;1;29472;10;0
770056;15/10/2017;20/10/2017;5;6;948;1;16472;10;0
770066;15/10/2017;15/10/2017;0;7;1141;1;5866;10;0
770096;15/10/2017;23/10/2017;8;8;1201;1;31549;10;0
770097;15/10/2017;18/10/2017;3;25;616;1;7923;10;0
770102;15/10/2017;22/10/2017;7;10;544;1;20639;10;0
770103;15/10/2017;21/10/2017;6;16;627;1;13673;10;0
770104;15/10/2017;15/10/2017;0;1;627;1;21556;10;0
770108;15/10/2017;15/10/2017;0;18;293;1;18958;10;0
770110;15/10/2017;18/10/2017;3;14;310;1;18308;10;0
770114;15/10/2017;15/10/2017;0;6;615;1;26444;10;0
770127;15/10/2017;15/10/2017;0;12;1033;1;28805;10;0
770139;15/10/2017;15/10/2017;0;21;1535;1;6946;10;0
770145;15/10/2017;15/10/2017;0;15;624;1;13413;10;0
770146;15/10/2017;15/10/2017;0;13;304;1;8597;10;0
770148;15/10/2017;16/10/2017;1;15;553;1;26634;10;0
770150;15/10/2017;15/10/2017;0;6;345;1;26587;10;0
770154;16/10/2017;22/10/2017;6;12;1362;1;24746;10;1
770167;16/10/2017;16/10/2017;0;3;752;1;14488;5;1
770168;16/10/2017;20/10/2017;4;10;1214;1;28496;5;1
770225;16/10/2017;16/10/2017;0;11;453;1;16474;15;0
770235;16/10/2017;18/10/2017;2;13;1001;1;33082;20;0
770243;16/10/2017;23/10/2017;7;10;467;1;27689;5;0
770244;16/10/2017;22/10/2017;6;6;481;1;25769;5;0
770246;16/10/2017;16/10/2017;0;18;469;1;7900;5;0
770250;16/10/2017;16/10/2017;0;12;1469;1;6644;5;0
770251;16/10/2017;16/10/2017;0;4;279;1;16720;5;0
770257;16/10/2017;21/10/2017;5;1;1214;1;24495;5;0
770259;16/10/2017;16/10/2017;0;19;677;1;20533;5;0
770261;16/10/2017;19/10/2017;3;7;907;1;13404;5;0
770262;16/10/2017;16/10/2017;0;20;910;1;33086;5;0
770281;16/10/2017;18/10/2017;2;5;832;1;28036;5;0
770284;16/10/2017;18/10/2017;2;19;81;1;22455;5;0
770292;16/10/2017;16/10/2017;0;11;1286;1;33306;5;0
770331;16/10/2017;16/10/2017;0;23;1192;1;17694;10;0
770342;16/10/2017;16/10/2017;0;1;1154;1;29628;10;0
770343;16/10/2017;16/10/2017;0;19;1154;1;11471;10;0
770351;16/10/2017;22/10/2017;6;14;643;1;23676;10;0
770352;16/10/2017;16/10/2017;0;16;672;1;32125;10;0
770355;16/10/2017;18/10/2017;2;10;504;1;14156;10;0
770359;16/10/2017;17/10/2017;1;7;261;1;14696;10;0
770400;16/10/2017;17/10/2017;1;11;241;1;9363;10;0
770409;16/10/2017;21/10/2017;5;23;568;1;8047;10;0
770424;16/10/2017;16/10/2017;0;24;225;1;20974;10;1
770425;16/10/2017;16/10/2017;0;8;1411;1;19250;10;1
770429;16/10/2017;24/10/2017;8;9;272;1;21217;10;1
770435;16/10/2017;18/10/2017;2;17;1485;1;19146;10;1
770441;16/10/2017;20/10/2017;4;8;1087;1;21714;10;1
770454;16/10/2017;17/10/2017;1;3;238;1;21130;10;1
770455;16/10/2017;20/10/2017;4;3;1549;1;15027;10;1
770467;16/10/2017;19/10/2017;3;9;870;1;10092;10;1
770502;16/10/2017;17/10/2017;1;9;1121;1;15048;20;1
770508;16/10/2017;16/10/2017;0;17;9;1;26795;5;1
770512;16/10/2017;16/10/2017;0;17;1127;1;25139;5;1
770518;16/10/2017;16/10/2017;0;25;933;1;25817;5;1
770529;16/10/2017;16/10/2017;0;17;836;1;12386;5;1
770861;16/10/2017;22/10/2017;6;8;2492;1;14845;100;0
770862;16/10/2017;16/10/2017;0;23;2493;1;26209;100;0
770876;16/10/2017;16/10/2017;0;20;2494;1;26701;100;0
770883;16/10/2017;16/10/2017;0;1;435;1;8055;15;0
770927;16/10/2017;17/10/2017;1;13;432;1;22328;30;0
770979;16/10/2017;19/10/2017;3;24;1470;1;7457;5;0
770980;16/10/2017;16/10/2017;0;15;484;1;24039;5;0
770982;16/10/2017;16/10/2017;0;18;1500;1;18312;5;0
770986;16/10/2017;21/10/2017;5;14;1014;1;21597;5;0
770988;16/10/2017;23/10/2017;7;1;497;1;9726;5;0
770990;16/10/2017;16/10/2017;0;23;499;1;31176;5;0
771005;16/10/2017;21/10/2017;5;5;1454;1;31692;5;0
771008;16/10/2017;16/10/2017;0;6;1639;1;9109;5;0
771011;16/10/2017;23/10/2017;7;16;1629;1;10249;5;0
771015;16/10/2017;18/10/2017;2;16;132;1;22106;5;0
771020;16/10/2017;17/10/2017;1;14;989;1;14722;5;0
771044;16/10/2017;20/10/2017;4;14;266;1;4872;5;0
771054;16/10/2017;23/10/2017;7;21;1603;1;21396;5;0
771058;16/10/2017;17/10/2017;1;5;772;1;8901;5;0
771072;16/10/2017;16/10/2017;0;14;778;1;12738;5;0
771075;16/10/2017;23/10/2017;7;15;808;1;9006;5;0
771077;16/10/2017;17/10/2017;1;7;946;1;10785;5;0
771098;16/10/2017;23/10/2017;7;1;68;1;23680;5;0
771109;16/10/2017;16/10/2017;0;5;927;1;28988;5;0
771112;16/10/2017;23/10/2017;7;11;1284;1;14152;5;0
771113;16/10/2017;19/10/2017;3;2;1285;1;30031;5;0
771116;16/10/2017;17/10/2017;1;20;880;1;18273;5;0
771119;16/10/2017;20/10/2017;4;9;881;1;18951;5;0
771122;16/10/2017;16/10/2017;0;5;1289;1;9433;5;0
771123;16/10/2017;16/10/2017;0;11;1287;1;17845;5;0
771135;16/10/2017;16/10/2017;0;14;73;1;12790;5;0
771152;16/10/2017;16/10/2017;0;16;1268;1;17698;5;0
771166;16/10/2017;16/10/2017;0;1;802;1;15008;5;0
771188;16/10/2017;16/10/2017;0;5;316;1;19729;5;0
771195;16/10/2017;16/10/2017;0;8;121;1;16422;5;0
771197;16/10/2017;18/10/2017;2;25;121;1;14923;5;0
771200;16/10/2017;18/10/2017;2;11;1373;1;36495;5;0
771205;16/10/2017;17/10/2017;1;7;848;1;25013;5;0
771214;16/10/2017;16/10/2017;0;21;1255;1;19724;5;0
771218;16/10/2017;25/10/2017;9;17;379;1;3329;5;0
771229;16/10/2017;24/10/2017;8;2;474;1;35817;5;0
771393;16/10/2017;16/10/2017;0;10;338;1;14158;10;0
771406;16/10/2017;24/10/2017;8;3;1183;1;29760;10;0
771419;16/10/2017;18/10/2017;2;11;1096;1;3544;10;0
771421;16/10/2017;20/10/2017;4;11;1116;1;30563;10;0
771440;16/10/2017;16/10/2017;0;5;1170;1;9455;10;0
771451;16/10/2017;23/10/2017;7;13;1175;1;20632;10;0
771454;16/10/2017;24/10/2017;8;12;1542;1;14615;10;0
771463;16/10/2017;21/10/2017;5;14;314;1;6726;10;0
771471;16/10/2017;16/10/2017;0;16;1179;1;15809;10;0
771484;16/10/2017;23/10/2017;7;22;699;1;19564;10;0
771494;16/10/2017;18/10/2017;2;7;1150;1;23461;10;0
771496;16/10/2017;19/10/2017;3;2;1174;1;10620;10;0
771501;16/10/2017;22/10/2017;6;20;692;1;23521;10;0
771522;16/10/2017;18/10/2017;2;11;651;1;13175;10;0
771526;16/10/2017;20/10/2017;4;10;810;1;24733;10;0
771535;16/10/2017;21/10/2017;5;9;49;1;18913;10;0
771571;16/10/2017;20/10/2017;4;2;517;1;5193;10;0
771584;16/10/2017;21/10/2017;5;16;1549;1;6348;10;0
771602;16/10/2017;17/10/2017;1;1;1320;1;31292;10;0
771612;16/10/2017;22/10/2017;6;5;323;1;34110;10;0
771619;16/10/2017;16/10/2017;0;13;1298;1;31059;10;0
771624;16/10/2017;18/10/2017;2;13;980;1;21279;10;0
771627;16/10/2017;16/10/2017;0;21;1081;1;29915;10;0
771637;16/10/2017;17/10/2017;1;15;1039;1;10485;10;0
771638;16/10/2017;17/10/2017;1;25;1039;1;29289;10;0
771664;16/10/2017;16/10/2017;0;19;1610;1;13465;10;0
771672;16/10/2017;17/10/2017;1;23;1596;1;26067;10;0
771691;16/10/2017;21/10/2017;5;19;995;1;23668;10;0
771707;16/10/2017;18/10/2017;2;4;1585;1;21124;10;0
771716;16/10/2017;16/10/2017;0;25;660;1;31075;10;0
771718;16/10/2017;19/10/2017;3;20;1521;1;20078;10;0
771720;16/10/2017;17/10/2017;1;25;1519;1;34728;10;0
771725;16/10/2017;16/10/2017;0;3;1348;1;9745;10;0
771727;16/10/2017;18/10/2017;2;1;1381;1;17496;10;0
771729;16/10/2017;16/10/2017;0;12;1444;1;9610;10;0
771734;16/10/2017;17/10/2017;1;2;376;1;10088;10;0
771738;16/10/2017;16/10/2017;0;21;1578;1;18410;10;0
771744;16/10/2017;16/10/2017;0;4;1063;1;18341;10;0
771751;16/10/2017;20/10/2017;4;24;378;1;30976;10;0
771764;16/10/2017;16/10/2017;0;22;1323;1;13023;10;0
771766;16/10/2017;16/10/2017;0;7;1125;1;32808;10;0
771789;16/10/2017;16/10/2017;0;18;654;1;32246;10;0
771803;16/10/2017;16/10/2017;0;15;1034;1;15184;10;0
771822;16/10/2017;20/10/2017;4;14;555;1;4198;10;0
771854;16/10/2017;16/10/2017;0;24;1559;1;27720;10;1
771866;16/10/2017;16/10/2017;0;8;1606;1;30276;10;1
771883;16/10/2017;23/10/2017;7;9;1150;1;24084;10;1
771890;16/10/2017;16/10/2017;0;25;1112;1;7391;10;1
771917;16/10/2017;16/10/2017;0;24;1500;1;24511;5;1
771923;16/10/2017;16/10/2017;0;25;1629;1;23472;5;1
771927;16/10/2017;16/10/2017;0;8;266;1;34781;5;1
771933;16/10/2017;16/10/2017;0;10;648;1;4232;5;1
771934;16/10/2017;17/10/2017;1;17;96;1;7457;5;1
771941;16/10/2017;16/10/2017;0;8;1243;1;20207;5;1
771944;16/10/2017;24/10/2017;8;9;1340;1;18788;5;1
771951;16/10/2017;16/10/2017;0;17;790;1;16441;5;1
771954;16/10/2017;16/10/2017;0;10;7;1;16910;5;1
772298;16/10/2017;18/10/2017;2;22;2506;1;13340;100;0
772305;16/10/2017;23/10/2017;7;23;2515;1;5123;100;0
772306;16/10/2017;16/10/2017;0;11;2517;1;12838;100;0
772308;16/10/2017;20/10/2017;4;6;2511;1;34228;100;0
772310;16/10/2017;16/10/2017;0;10;2491;1;22770;100;0
772311;16/10/2017;21/10/2017;5;16;2491;1;27451;100;0
772312;16/10/2017;16/10/2017;0;12;2492;1;21362;100;0
772314;16/10/2017;25/10/2017;9;17;2493;1;20525;100;0
772330;16/10/2017;16/10/2017;0;4;418;1;19995;15;0
772332;16/10/2017;16/10/2017;0;13;460;1;3812;15;0
772382;16/10/2017;16/10/2017;0;23;209;1;10161;20;0
772394;16/10/2017;16/10/2017;0;11;1500;1;8010;5;0
772401;16/10/2017;16/10/2017;0;15;537;1;29837;5;0
772419;16/10/2017;19/10/2017;3;4;527;1;32386;5;0
772430;16/10/2017;16/10/2017;0;2;299;1;6856;5;0
772454;16/10/2017;16/10/2017;0;24;1017;1;5240;5;0
772455;16/10/2017;23/10/2017;7;13;1003;1;12453;5;0
772456;16/10/2017;19/10/2017;3;24;1190;1;15485;5;0
772462;16/10/2017;17/10/2017;1;21;1424;1;32798;5;0
772463;16/10/2017;16/10/2017;0;16;131;1;17546;5;0
772466;16/10/2017;20/10/2017;4;1;130;1;22780;5;0
772468;16/10/2017;22/10/2017;6;13;2;1;30748;5;0
772489;16/10/2017;16/10/2017;0;19;1250;1;17803;5;0
772492;16/10/2017;18/10/2017;2;4;1250;1;26702;5;0
772498;16/10/2017;16/10/2017;0;16;743;1;8965;5;0
772501;16/10/2017;17/10/2017;1;3;812;1;26360;5;0
772523;16/10/2017;16/10/2017;0;4;1247;1;32145;5;0
772533;16/10/2017;16/10/2017;0;6;6;1;18125;5;0
772541;16/10/2017;16/10/2017;0;7;1287;1;14295;5;0
772545;16/10/2017;17/10/2017;1;7;66;1;14543;5;0
772558;16/10/2017;16/10/2017;0;20;1268;1;7673;5;0
772572;16/10/2017;18/10/2017;2;21;295;1;18882;5;0
772577;16/10/2017;16/10/2017;0;6;1351;1;15153;5;0
772580;16/10/2017;16/10/2017;0;10;1318;1;3482;5;0
772592;16/10/2017;16/10/2017;0;16;708;1;22985;5;0
772596;16/10/2017;16/10/2017;0;19;787;1;14725;5;0
772602;16/10/2017;16/10/2017;0;18;1215;1;14952;5;0
772611;16/10/2017;18/10/2017;2;21;761;1;32239;5;0
772619;16/10/2017;16/10/2017;0;12;649;1;17557;5;0
772622;16/10/2017;20/10/2017;4;2;678;1;22663;5;0
772627;16/10/2017;22/10/2017;6;9;819;1;32227;5;0
772630;16/10/2017;21/10/2017;5;14;119;1;10176;5;0
772631;16/10/2017;16/10/2017;0;4;119;1;32191;5;0
772633;16/10/2017;18/10/2017;2;2;121;1;22642;5;0
772662;16/10/2017;26/10/2017;10;11;920;1;19942;5;0
772676;16/10/2017;16/10/2017;0;18;1086;1;17119;5;0
772677;16/10/2017;16/10/2017;0;17;1086;1;26674;5;0
772839;16/10/2017;16/10/2017;0;9;978;1;24182;10;0
772847;16/10/2017;16/10/2017;0;20;1231;1;9687;10;0
772851;16/10/2017;17/10/2017;1;5;1108;1;23346;10;0
772872;16/10/2017;17/10/2017;1;23;1136;1;35276;10;0
772876;16/10/2017;21/10/2017;5;22;1181;1;15290;10;0
772884;16/10/2017;22/10/2017;6;19;1378;1;6113;10;0
772894;16/10/2017;20/10/2017;4;20;1096;1;8402;10;0
772933;16/10/2017;16/10/2017;0;6;745;1;6527;10;0
772962;16/10/2017;16/10/2017;0;25;1150;1;19364;10;0
772973;16/10/2017;16/10/2017;0;10;301;1;11185;10;0
772990;16/10/2017;18/10/2017;2;9;1483;1;32229;10;0
772998;16/10/2017;17/10/2017;1;21;1418;1;22276;10;0
773000;16/10/2017;19/10/2017;3;13;1304;1;15651;10;0
773001;16/10/2017;22/10/2017;6;19;1304;1;17785;10;0
773008;16/10/2017;16/10/2017;0;5;1467;1;36645;10;0
773014;16/10/2017;16/10/2017;0;22;37;1;15382;10;0
773017;16/10/2017;23/10/2017;7;4;134;1;17037;10;0
773028;16/10/2017;22/10/2017;6;12;282;1;25149;10;0
773053;16/10/2017;16/10/2017;0;7;257;1;21793;10;0
773064;16/10/2017;16/10/2017;0;15;251;1;7613;10;0
773066;16/10/2017;16/10/2017;0;1;155;1;26433;10;0
773076;16/10/2017;18/10/2017;2;5;1296;1;10626;10;0
773112;16/10/2017;18/10/2017;2;20;1631;1;31066;10;0
773113;16/10/2017;16/10/2017;0;21;1641;1;20178;10;0
773117;16/10/2017;16/10/2017;0;16;1601;1;34501;10;0
773119;16/10/2017;21/10/2017;5;21;1606;1;6159;10;0
773135;16/10/2017;17/10/2017;1;14;1354;1;27652;10;0
773149;16/10/2017;16/10/2017;0;12;1035;1;11866;10;0
773167;16/10/2017;18/10/2017;2;6;660;1;16143;10;0
773179;16/10/2017;23/10/2017;7;25;1001;1;6700;10;0
773182;16/10/2017;16/10/2017;0;4;981;1;10686;10;0
773193;16/10/2017;16/10/2017;0;21;1363;1;2263;10;0
773201;16/10/2017;16/10/2017;0;18;1352;1;28276;10;0
773219;16/10/2017;16/10/2017;0;12;970;1;7432;10;0
773224;16/10/2017;16/10/2017;0;22;1518;1;16025;10;0
773247;16/10/2017;16/10/2017;0;7;1141;1;13800;10;0
773259;16/10/2017;16/10/2017;0;2;254;1;28589;10;0
773263;16/10/2017;16/10/2017;0;3;321;1;14756;10;0
773264;16/10/2017;21/10/2017;5;25;321;1;21894;10;0
773271;16/10/2017;20/10/2017;4;22;654;1;19739;10;0
773283;16/10/2017;17/10/2017;1;23;602;1;4216;10;0
773289;16/10/2017;21/10/2017;5;12;556;1;11910;10;0
773293;16/10/2017;23/10/2017;7;6;604;1;17892;10;0
773305;16/10/2017;16/10/2017;0;5;626;1;10075;10;0
773306;16/10/2017;24/10/2017;8;20;693;1;21781;10;0
773310;16/10/2017;16/10/2017;0;23;977;1;26670;10;0
773329;17/10/2017;17/10/2017;0;14;1205;1;19349;10;1
773331;17/10/2017;21/10/2017;4;6;1520;1;15931;10;1
773339;17/10/2017;17/10/2017;0;24;1321;1;10116;10;1
773429;17/10/2017;19/10/2017;2;24;453;1;14920;15;0
773449;17/10/2017;17/10/2017;0;2;597;1;21842;5;0
773454;17/10/2017;17/10/2017;0;24;1316;1;12857;5;0
773486;17/10/2017;17/10/2017;0;23;819;1;11481;5;0
773493;17/10/2017;17/10/2017;0;8;13;1;19740;5;0
773529;17/10/2017;24/10/2017;7;18;1092;1;12020;10;0
773538;17/10/2017;18/10/2017;1;6;1197;1;34379;10;0
773541;17/10/2017;27/10/2017;10;7;298;1;34225;10;0
773546;17/10/2017;17/10/2017;0;25;301;1;18617;10;0
773551;17/10/2017;17/10/2017;0;18;1299;1;22355;10;0
773569;17/10/2017;18/10/2017;1;3;1509;1;31907;10;0
773592;17/10/2017;17/10/2017;0;19;310;1;10989;10;0
773593;17/10/2017;22/10/2017;5;7;541;1;10887;10;0
773600;17/10/2017;17/10/2017;0;22;636;1;8545;10;1
773620;17/10/2017;17/10/2017;0;22;1557;1;19423;10;1
773625;17/10/2017;17/10/2017;0;15;1627;1;7830;10;1
773627;17/10/2017;19/10/2017;2;11;968;1;9415;10;1
773630;17/10/2017;18/10/2017;1;1;993;1;29690;10;1
773653;17/10/2017;23/10/2017;6;1;504;1;31659;10;1
773666;17/10/2017;18/10/2017;1;22;1409;1;10741;10;1
773706;17/10/2017;21/10/2017;4;24;525;1;11155;5;1
773712;17/10/2017;21/10/2017;4;22;1250;1;26217;5;1
773716;17/10/2017;17/10/2017;0;20;550;1;18301;5;1
773735;17/10/2017;25/10/2017;8;6;900;1;18221;5;1
773736;17/10/2017;18/10/2017;1;6;836;1;31943;5;1
773759;17/10/2017;17/10/2017;0;24;435;1;5733;15;1
774043;17/10/2017;17/10/2017;0;4;2491;1;5830;100;0
774133;17/10/2017;24/10/2017;7;17;1385;1;31424;20;0
774134;17/10/2017;21/10/2017;4;16;1360;1;35392;20;0
774138;17/10/2017;19/10/2017;2;5;1470;1;37086;5;0
774141;17/10/2017;20/10/2017;3;5;512;1;10266;5;0
774150;17/10/2017;17/10/2017;0;23;536;1;13940;5;0
774177;17/10/2017;17/10/2017;0;11;1639;1;33653;5;0
774190;17/10/2017;17/10/2017;0;14;1424;1;29844;5;0
774191;17/10/2017;17/10/2017;0;14;132;1;16064;5;0
774194;17/10/2017;17/10/2017;0;11;975;1;3615;5;0
774210;17/10/2017;27/10/2017;10;18;665;1;33743;5;0
774219;17/10/2017;18/10/2017;1;13;11;1;25143;5;0
774237;17/10/2017;22/10/2017;5;19;1123;1;35153;5;0
774255;17/10/2017;20/10/2017;3;20;677;1;3503;5;0
774274;17/10/2017;17/10/2017;0;25;1165;1;11193;5;0
774282;17/10/2017;17/10/2017;0;11;68;1;24243;5;0
774283;17/10/2017;25/10/2017;8;19;68;1;12748;5;0
774292;17/10/2017;17/10/2017;0;21;1285;1;15623;5;0
774298;17/10/2017;18/10/2017;1;9;1289;1;13438;5;0
774326;17/10/2017;17/10/2017;0;5;678;1;9875;5;0
774329;17/10/2017;17/10/2017;0;21;649;1;29048;5;0
774331;17/10/2017;18/10/2017;1;23;933;1;27298;5;0
774332;17/10/2017;19/10/2017;2;9;931;1;5658;5;0
774354;17/10/2017;18/10/2017;1;22;820;1;10802;5;0
774370;17/10/2017;22/10/2017;5;5;848;1;16293;5;0
774372;17/10/2017;19/10/2017;2;16;779;1;27245;5;0
774375;17/10/2017;27/10/2017;10;14;229;1;17907;5;0
774389;17/10/2017;18/10/2017;1;24;1377;1;20910;5;0
774398;17/10/2017;17/10/2017;0;7;1106;1;22160;5;0
774401;17/10/2017;21/10/2017;4;13;872;1;8524;5;0
774410;17/10/2017;17/10/2017;0;18;777;1;6453;5;0
774560;17/10/2017;17/10/2017;0;3;122;1;32564;10;0
774563;17/10/2017;17/10/2017;0;10;1230;1;11216;10;0
774566;17/10/2017;22/10/2017;5;19;1261;1;18262;10;0
774574;17/10/2017;23/10/2017;6;2;1108;1;15441;10;0
774578;17/10/2017;17/10/2017;0;2;165;1;20379;10;0
774586;17/10/2017;20/10/2017;3;14;1140;1;34272;10;0
774595;17/10/2017;21/10/2017;4;23;1142;1;11921;10;0
774596;17/10/2017;17/10/2017;0;1;1181;1;16964;10;0
774600;17/10/2017;25/10/2017;8;2;1100;1;16056;10;0
774627;17/10/2017;17/10/2017;0;19;1409;1;10951;10;0
774638;17/10/2017;25/10/2017;8;3;1192;1;3613;10;0
774647;17/10/2017;17/10/2017;0;7;1186;1;8537;10;0
774649;17/10/2017;17/10/2017;0;18;1542;1;24164;10;0
774667;17/10/2017;20/10/2017;3;15;1179;1;11106;10;0
774708;17/10/2017;20/10/2017;3;9;780;1;10092;10;0
774717;17/10/2017;17/10/2017;0;4;666;1;3568;10;0
774718;17/10/2017;21/10/2017;4;10;724;1;6049;10;0
774719;17/10/2017;17/10/2017;0;13;1473;1;18856;10;0
774733;17/10/2017;17/10/2017;0;2;38;1;24621;10;0
774752;17/10/2017;18/10/2017;1;3;540;1;32361;10;0
774761;17/10/2017;22/10/2017;5;21;242;1;16572;10;0
774768;17/10/2017;17/10/2017;0;18;691;1;18719;10;0
774770;17/10/2017;21/10/2017;4;1;1461;1;29660;10;0
774793;17/10/2017;21/10/2017;4;9;746;1;29262;10;0
774794;17/10/2017;22/10/2017;5;1;811;1;11498;10;0
774795;17/10/2017;21/10/2017;4;9;307;1;3001;10;0
774805;17/10/2017;22/10/2017;5;25;156;1;13647;10;0
774818;17/10/2017;21/10/2017;4;8;1089;1;9020;10;0
774834;17/10/2017;18/10/2017;1;17;1609;1;10607;10;0
774838;17/10/2017;19/10/2017;2;18;1637;1;23676;10;0
774841;17/10/2017;17/10/2017;0;7;1582;1;13486;10;0
774849;17/10/2017;19/10/2017;2;23;1013;1;12380;10;0
774852;17/10/2017;21/10/2017;4;16;1660;1;4504;10;0
774866;17/10/2017;17/10/2017;0;5;1007;1;4129;10;0
774882;17/10/2017;19/10/2017;2;6;1015;1;14929;10;0
774885;17/10/2017;17/10/2017;0;25;1087;1;5982;10;0
774886;17/10/2017;20/10/2017;3;4;1365;1;7924;10;0
774907;17/10/2017;19/10/2017;2;15;660;1;14772;10;0
774920;17/10/2017;21/10/2017;4;10;1385;1;19935;10;0
774933;17/10/2017;21/10/2017;4;21;704;1;5641;10;0
774945;17/10/2017;17/10/2017;0;10;984;1;29231;10;0
774969;17/10/2017;17/10/2017;0;12;321;1;21425;10;0
774980;17/10/2017;23/10/2017;6;16;554;1;21342;10;0
774988;17/10/2017;17/10/2017;0;4;857;1;22647;10;0
774989;17/10/2017;23/10/2017;6;2;168;1;5123;10;0
774993;17/10/2017;21/10/2017;4;9;669;1;18166;10;0
775011;17/10/2017;23/10/2017;6;25;393;1;34959;10;0
775034;17/10/2017;17/10/2017;0;23;722;1;19506;10;0
775054;17/10/2017;25/10/2017;8;18;565;1;11552;10;0
775055;17/10/2017;17/10/2017;0;17;553;1;21990;10;0
775062;17/10/2017;18/10/2017;1;20;336;1;22651;10;1
775069;17/10/2017;17/10/2017;0;15;1117;1;21928;10;1
775077;17/10/2017;20/10/2017;3;11;1363;1;32987;10;1
775082;17/10/2017;21/10/2017;4;6;1042;1;5638;10;1
775109;17/10/2017;17/10/2017;0;24;552;1;17944;10;1
775113;17/10/2017;17/10/2017;0;22;1359;1;5309;10;1
775163;17/10/2017;20/10/2017;3;15;1123;1;10193;5;1
775168;17/10/2017;23/10/2017;6;6;1;1;18901;5;1
775174;17/10/2017;17/10/2017;0;15;1284;1;30188;5;1
775177;17/10/2017;22/10/2017;5;14;329;1;15914;5;1
775182;17/10/2017;17/10/2017;0;14;845;1;30821;5;1
775190;17/10/2017;20/10/2017;3;20;787;1;25554;5;1
775513;17/10/2017;18/10/2017;1;17;2506;1;26357;100;0
775547;17/10/2017;23/10/2017;6;1;440;1;30292;15;0
